17418,Memoria de rediscado,5 (nombre y número),3261
17418,Dígitos del número de rediscado,48,3262
17418,Altavoz,Si,3263
17417,Auriculares,1,3264
17417,Frecuencia,1.9 GHz,3265
17417,Rango de frecuencia,1.92 GHz - 1.93 GHz,3266
17417,No. de canales,120 canales,3267
17417,Sistema,DECT,3268
17417,Idioma de LCD,Español,3269
17417,Radio con Bajo consumo de energía o Mod,Si,3270
17417,Identificador de llamadas,Si,3271
17417,Memoria del directorio del auricular (N,50 números(12 caracteres/24 dígitos),3272
17417,LCD,1.4 pulgadasMonocromática12 dígitos x 1 línea+ Pict x 2 líneas,3273
17417,Color de la luz de fondo de la LCD,Ámbar,3274
17417,Memoria de remarcación,10 (Nombre y número),3275
17417,Dígitos del número remarcado,24,3276
17417,Localizador del auricular,Si,3277
17417,Tiempo de conversación,Hasta 16 horas,3278
17417,Tiempo en espera,Hasta 280 horas,3279
17417,Tiempo de carga,Alrededor de 7 horas,3280
17417,Dimensiones de la base (Ancho x Fondo x,Aprox. 99 mm x 99 mm x 50 mm,3281
17417,Dimensiones del auricular (Ancho x Fond,Aprox. 47 mm x 30 mm x 162 mm,3282
17405,Auricular (cantidad),2,3283
17405,Frecuencia,1,9 GHz,3284
17405,Rango de frecuencia,1,91 GHz - 1,93 GHz,3285
17405,Cantidad de canales,120 canales,3286
17405,Sistema,DECT,3287
17405,Cantidad de líneas telefónicas,1,3288
17405,Capacidad para múltiples auriculares,2,3289
17405,Baja energía de radio o Modo Eco inteli,Si,3290
17405,Modo nocturno,Si,3291
17405,Llamada de conferencia con línea extern,Sí, 3 vías,3292
17405,Compartir llamada,Si,3294
17405,Intercomunicador (auricular a auricular,Si,3295
17405,Identificador de llamadas,Si,3296
17405,Memoria del identificador de llamadas,50 elementos,3297
17405,Bloqueo de llamada,Sí (60 números),3298
17405,Memoria del directorio telefónico en la,100 elementos,3299
17405,Directorio telefónico compartido,Si,3301
17405,LCD,1,6 pulgadas, FullDot monocromática, 103 x 65 píxeles,3302
17405,LCD con iluminación de fondo en color,Blanco,3303
17405,Teclado iluminado,Ámbar,3304
17405,Altavoz (niveles de volumen),Sí (siete niveles),3305
17405,Niveles de volumen del timbre,6 + APAGADO,3306
17405,Memoria de remarcación,5 (nombres y números),3307
17405,Retención,Si,3308
17405,Silenciar,Si,3309
17405,Montaje en pared (cargador),Si,3310
17405,Localizador de auricular,Si,3311
17405,Sujetador para cinturón incluido,Si,3312
17405,Batería recargable,Ni-MH (AAA x 2),3313
17405,Tiempo de conversación,Hasta 10 horas,3314
17405,Tiempo de espera,Hasta 144 horas,3315
17405,Tiempo de carga,Alrededor de 7 horas,3316
17405,Dimensiones de la unidad base (ancho x,143 mm x 103 mm x 48 mm aproximadamente,3317
17405,Dimensiones del auricular (ancho x prof,48 mm x 30 mm x 168 mm aproximadamente,3318
17405,Dimensiones del cargador (ancho x profu,72 mm x 72 mm x 45 mm aproximadamente,3319
17559,Color,Negro,3350
17559,Conectividad,Cable USB,3351
17561,Profundidad,69.5 mm,3352
17561,Peso,5300 g,3353
17561,Altura,330.1 mm,3354
17561,Consumo energetico,20 W,3355
17561,Consumo de energía (inactivo),0.3 W,3356
17561,Resolucion de pantalla,1600 x 900 Pixeles ,3357
17561,Numero de colores,16.7 M ,3358
17561,Tiempo de respues,5 Ms,3359
17582,Entrada,100-240V CA 50/60Hz 0.2A,3360
17582,Salida,5.0V DC 550mA,3361
17584,Resistencia conductor central a.c.d.,137 Ω/km,3366
17584,Impedancia,75±3 ,3367
17584,Velocidad de Programación %,78,3368
17584,Capacitancia nominal pF/m,58±3 ,3369
17563,Velocidad de impresión,200 mm/s,3370
17563,Impresión color,Negro,3371
17563,Formatos de papel, rollo de papel,79,50 ± 0,50 (ancho) mm x diám. 83,00 mm,57,50 ± 0,50 (ancho) mm x diám. 83,00 mm,3372
17563,Interfaces,Apertura de cajón, USB 2.0 tipo B, Interfaz Ethernet (100 Base-TX/10 Base-T), RS-232,3373
17563,Memoria intermedia de datos,4 kB o 45 Bytes,3374
17563,Dimensiones del producto,140‎ x 199 x 146 mm (ancho x profundidad x altura) ,3375
17563,Peso,1.7 Kg.,3376
17563,Temperatura,Operación 5°C - 45°C, almacenamiento -10°C - 50°C,3377
17563,Duración útil autocortador,1.500.000 Cortes,3378
17563,Duración útil impresora,1.500.000 Líneas,3379
17563,Duración útil cabezal de impresión,100 Km - 100.000.000 Pulsos,3380
17564,Color,Negro,3381
17564,Familia de procesador,Intel core i3,3382
17564,Número de núcleos de procesador,2,3383
17564,Memoria interna,4 GB,3384
17564,Memoria interna máxima,16 GB,3385
17564,Capacidad total de almacenaje,500 GB,3386
17564,Unidad de almacenamiento,HDD,3387
17564,Modelo de gráficos en tarjeta,Intel HD Graphics 4000,3388
17564,Resolución de la cámara delantera,1280 x 720 Pixeles,3389
17564,WIFI estándars,802.11b, 802.11g, 802.11n,3390
17564,Ethernet Lan,Velocidad de transferencia,10, 100 Mbit/s,3391
17564,Potencia de adaptador AC,65 W,3392
17564,Frecuencia de adaptador AC,50/60 Hz,3393
17564,Voltaje de entrada de adaptador AC,100 - 240V,3394
17565,Sistema Operativo,Windows 8.1,3395
17565,Fabricante de procesador,Intel,3396
17565,Tipo de procesador,Intel,3397
17565,Memoria RAM,6 GB,3398
17565,Capacidad de disco duro,500 GB,3399
17565,Tamaño de Pantalla,35.6 cm (14),3400
17565,Tipo de Pantalla,LCD color TFT de matriz activa,3401
17565,Estádar LAN sin Cable,IEEE 802.11b/g/n,3402
17565,Tecnología Ethernet,Gigabit Ethernet,3403
17565,Arquitectura del sistema operativo,64 Bit,3404
17565,Potencia máxima de alimentación,40 W,3405
17565,Altura,23.8 mm,3406
17565,Anchura,342 mm,3407
17565,Profundidad,245 mm,3408
17565,Peso (Aproximado),2.20 Kg,3409
17566,Tipo de Lector,BI-Direccional.,3410
17566,Fuente Luminosa,LED color Rojo de 660nm,3411
17566,Rango de Exploración,100 por segundo,3412
17566,Resolución,0.10mm (4mil) PSC0.9,3413
17566,Distancia de lectura,0 - 20mm (100% UPC/EAN),3414
17566,Contraste,30% mínimo diferencia reflexiva,3415
17566,Dimensiones,173 (L) mm x 90 (A) mm x 66 (A) mm,3416
17566,Peso,235 g,3417
17566,Capacidad de decodificación,UPC/EAN/JAN, UPC/EAN con suplementos,UCC/EAN128, Codigo39, Codigo39 con ASCII,Código 128, Codabar, ISBN, ISSn, Chino 2 a 5,Code 2 a 6, BC412, telepen, matrix 25.,3418
17566,Interfaces,Teclado (PS/2), opcional RS232 y USB,3419
17566,Ancho de lectura,80 mm,3420
17566,Color,Negro,3421
17567,Velocidad,90 mm/seg.,3422
17567,Formato,58 mm.,3423
17567,Compatible,ESC/POS, Epson y Samsung.,3424
17567,Puertos,Serial-USB: EC-SIC-5890X-USB.(Opcional),3425
17572,Velocidad de transferencia,2 Mbps,3426
17578,Cantidad,25,3427
17578,Tiempo de grabación,120 Minutos,3428
17578,Capacidad de almacenamiento,4.7 GB,3429
17578,Velocidad de grabación,16X,3430
17578,Unidad de CD compatible,DVD-R DVD-RW,3431
17578,Caratula imprimible,No,3432
17578,Tamaño de disco,5 1/4,3433
17593,Calibre,28 AWG,3434
17594,Tipo,CM,3435
17594,Calibre,24 AWG,3436
17594,Categoría,Cat 5E,3437
17594,Estandar,EIA/TIA-568B,3438
17598,Color,Negro,3439
17598,Material,Termoplástico retardante del fuego,3440
17734,Diagonal de la pantalla,9 Pulg.,3499
17734,Relación de aspecto,16:9,3500
17734,Brillo,300 cd / m² ,3501
17734,Profundidad,1,6 Cm,3502
17734,Altura,14 Cm,3503
17734,Ancho,22 Cm,3504
17734,Peso,450 g,3505
17734,Resoluciòn de pantalla,800 x 480 Pixeles.,3506
17579,Longitud,2 Metros,3548
17579,Calibre,18,3549
17579,Conectores,Nema C13 - 5-15P,3550
17580,Conectores,RJ45 / DB25,3551
17580,Peso,31 g,3552
17611,Toner Color,Negro,3683
17611,Compatibilidad,CLP-360 / 365 / 368, CLX-3300 / 3305,3684
17611,Rendimiento de pàgina,1,500,3685
17611,Peso de cartucho,520 g,3686
17585,Capacitancia nominal pF/m,58±3 ,3687
17585,Impedancia,75±3 ,3688
17585,Resistencia conductor central a.c.d.,137 Ω/km,3689
17585,Velocidad de Programación %,78,3690
17590,Tiempo de grabaciòn,80 Minutos,3692
17590,Capacidad de almacenamiento,700 MB,3693
17590,Velocidad de Grabaciòn,52X,3694
17590,Unidad de CD compatible,CD-R CD-RW,3695
17590,Tipo de caja de presentaciòn,Campana,3696
17590,Caratula imprimible,No,3697
17590,Tamaño de Disco,5 1/4,3698
17590,Cantidad,50 PIEZAS,3699
17602,Capacitancia nominal pF/m,58±3 ,3713
17602,Impedancia,75±3,3714
17602,Resistencia conductor central a.c.d.,137 Ω/km,3715
17602,Velocidad de Programación %,78,3716
17595,Versiòn USB,2.0,3717
17595,Longitud del cable,1.70 Metros,3718
17593,Longitud del cable,1.40 Metros,3719
17593,Version USB,2.0,3720
17198,Ancho de banda,100 MHZ,3721
17198,Calibre,24,3722
17198,Categoría,Cat 5E,3723
17198,Color,Azul,3724
17198,Conectores,RJ45 Macho,3725
17626,Color,Blanco,3726
17626,Peso normalizado,3.66 lbs,3727
17626,Memoria de marcaciòn abreviada,28,3728
17626,Lìneas telefonicas analògicas,2,3729
17626,Identificaciòn de llamadas,Clock, Caller ID, Intercom, Call Waiting, Speed Dial - 28 Numbers, Call Transfer, Conference Call - 3-Way, Memory - 50 Stations, Page ,3730
17626,Multiconferencia,3,3731
17626,Status LEDs,Link,3732
17601,Ancho de banda,100 MHZ,3733
17601,Calibre,24,3734
17601,Categoría,Cat 5E,3735
17601,Color,Gris,3736
17601,Conectores,RJ45,3737
17601,Norma,568B,3738
17601,Longitud,2 M,3739
17607,Tipo de pantalla,LED,3740
17607,Tamaño de Pantalla,18.5,3741
17607,Resoluciòn Maxima,1366 x 768,3742
17607,Relaciòn de Aspecto,16:9,3743
17607,Angulo de Visiòn,90º (H) / 65º (V),3744
17607,Colores Desplegables,16.7 Millones,3745
17607,Brilo,200 cd/m²,3746
17607,Tiempo de respuesta,5 ms,3747
17607,Frecuencia de actualizaciòn,60 Hz,3748
17607,Contraste,600:1,3749
17607,Voltaje  AC,100 - 240 V,3750
17607,Peso Bruto,2.9 Kg,3751
17610,Ancho,14.1 cm,3752
17610,Profundidad,13,65 cm,3753
17610,Altura,1,4 cm,3754
17610,Peso,200g,3755
17610,Tiempo promedio de acceso,160 ms,3756
17610,Unidad CD-ROM tiempo promedio de acceso,140 ms,3757
17610,Tiempo de acceso al DVD-RAM,260 ms,3758
17610,Software incluido,Power2Go, PowerBackup, YouCam, LabelPrint, Norton internet Security ,3759
17610,Velocidad de escritura en CD,24x,3760
17610,Velocidad de reescritura en CD,24x,3761
17610,DVD+R, velociad de escritura,6x,3762
17610,DVD-R, velocidad de escritura,8x,3763
17610,DVD-R Doble capa - velocidad de escritu,6x,3764
17610,DVD+R Doble capa - velocidad de escritu,6x,3765
17610,DVD+RW, velocidad de escritura,8x,3766
17610,CD-R, velocidad de escritura,24x,3767
17610,CD-RW, velocidad de escritura,24x,3768
17610,DVD-RAM, velocidad de escritura,5x ,3769
17610,Velocidad de lectura de CD,24x,3770
17610,DVD+R, velocidad de lectura,8x,3771
17610,DVD-R, velocidad de lectura,8x,3772
17610,DVD+RW, velocidad de lectura,8x,3773
17610,DVD-RW, velocidad de lectura,8x,3774
17610,CD-R, velocidad de lectura,24x,3775
17610,CD-RW, velocidad de lectura,24x,3776
17610,DVD-RAM, velocidad de lectura,6x,3777
17610,DVD-ROM, velocidad máxima,8x,3778
17610,CD-ROM, velocidad de lectura,24x,3779
17613,Longitud,1.8M,3780
17613,Color,negro,3781
17613,Frecuencia de barrido,120 Hz,3782
17613,Resoluciòn,1080P,3783
17613,Soporte de resoluciòn,Hasta 4 k x 2 k,3784
17605,Color,Blanco / Azul,3790
17605,Longitud,1000 M ,3791
17605,Calibre,24,3792
17538,Auricular Bluetooth,Si,3793
17538,Energía de la batería,Hasta 8 horas de tiempo de escucha/ Hasta 6 horas de tiempo de conversación ,3794
17538,Tipo de cargador,Cargador USB,3795
17538,Alcance de la transmisión,Hasta 10 metros de alcance ,3796
17538,Multipunto,Memoriza hasta 8 dispositivos ,3797
17538,Peso,24 Gramos ,3798
17538,Estuche,Si,3799
17623,Video,Full HD 1920 x 1080p,3800
17623,Conexiones Simultàneas,10 Sitios,3801
17623,Audio,Broadband Stereo Duplex Audio,3802
17622,Conferencia Multipunto,4 Sitios,3803
17622,Resoluciòn,Full HD 1080/60p,3804
17622,Cámara,HD zoom óptico de 3x; digital 4X,3805
17622,Estéreo,Banda Ancha Audio Full Duplex,3806
17668,Tipo de memori RAM,DDR3,3807
17668,Memoria de Video,Intel HD Graphics 6000,3808
17668,Tipo de Pantalla,LED,3809
17668,Tamaño de Pantalla,11.6 ,3810
17668,Interfaz,Bluetooth, HDMI (Usando adaptador Mini DisplayPort), 2 USB 3.0 y Thunderbolt,3811
17668,Sistema operativo,OS X Yosemite,3812
17668,WIFI,Si,3813
17668,Càmara Web incorporada,Si,3814
17668,CD,No,3815
17668,Ethernet,No,3816
17669,Memoria de Video,Intel HD Graphics 6000,3817
17669,Tipo de pantalla,LED,3818
17669,Tamaño de pantalla,11.6,3819
17669,CD,No,3820
17669,Ethernet,No,3821
17669,Wifi,Si,3822
17669,Camara Web Incorporada,Si,3823
17669,Salida HDMI,Si,3824
17669,Interfaz,Bluetooth, HDMI (Usando adaptador Mini DisplayPort), 2 USB 3.0 y Thunderbolt,3825
17669,Sistema Operativo,OS X Yosemite,3826
17670,Tipo de memoria RAM,DDR3,3827
17670,Memoria de video,Intel HD Graphics 6000,3828
17670,Tipo de pantalla,LED,3829
17670,Tamaño de pantalla,13.3,3830
17670,CD,No,3831
17670,Ethernet,No,3832
17670,WIFI,Si,3833
17670,Càmara Web Incorporada,Si,3834
17670,Salida HDMI,Si,3835
17670,Interfaz,HDMI (Usando adaptador Mini DisplayPort), 2 USB 3.0, Thunderbolt y ranura tarjeta SDXC,3836
17670,Sistema Operativo,OS X Yosemite,3837
17671,Tipo de memoria RAM,DDR3,3838
17671,Memoria de video,Intel HD Graphics 6000,3839
17671,Tipo de pantalla,LED,3840
17671,Tamaño de pantalla,13.3,3841
17671,Unidad optica,No,3842
17671,Ethernet,Si,3843
17671,Wifi,Si,3844
17671,Càmara WEB incorporada,Si,3845
17671,Salida HDMI,Si,3846
17671,Interfaz,Bluetooth, HDMI (Usando adaptador Mini DisplayPort), 2 USB 3.0 y Thunderbolt,3847
17671,Sistema Operativo,OS X Yosemite,3848
17427,Color,Negro,3849
17667,Conexion,Alambrica,3850
17667,Tipo,Hotelero,3851
17667,Linea,1 Compatible con  PBX,3852
17667,Altavoz,Si,3853
17336,Resolución,1MP (1280 x 720 @ 30 ips).,3854
17336,Sensor,CMOS 1/3” scan progresivo,3855
17336,Consumo eléctrico,12V / 5.5 W,3856
18925,Categoría,50 µm MM (OM4),3857
18925,Cantidad de hilos,6,3858
18925,Peso,129 kg/km (87 lb/1000 ft),3859
18925,Ambiente,Exteriores.,3860
18925,Tipo de producto,Blindado,3861
18925,Aplicaciòn,Aèrea, enterrado completamente y ductos.,3862
18925,Elemento Central,Dielèctrico,3863
18925,Temperatura en operacion,- 40 °C a 70 °C,3864
17677,Tipo de Cable,RG59,3871
17677,Impedancia,75 Ohms,3872
17677,Aplicación,Conector BNC Macho,3873
17677,Terminación,Anillo Plegable por compresión,3874
17677,Cuerpo/Contacto/Dieléctrico,Níquel/Oro/Teflón,3876
17678,Impedancia,75 Ohm,3878
17678,Tipo de cable,RG59 AWG 23 (0.58 mm).,3879
17678,Terminación,Anillo plegable por compresión,3880
17678,Cuerpo/Contacto/Dielectrico,Níquel /Oro /Teflón,3881
17679,Impedancia,75 ohms,3883
17679,Conector A,BNC H,3884
17679,Construcciòn,Níquel, Oro, PPE,3885
17679,Dimensiones,9.6 mm de diámetro, 32.5 mm de longitud,3886
17680,Impedancia,75 ohms,3887
17680,Conector A,BNC-M,3888
17680,Construcciòn,Níquel, Oro, PPE,3889
17680,Dimensiones,13.9 mm de diámetro, 35 mm de longitud,3890
17681,Impedancia,75 ohms,3891
17681,Conector 1,BNC-M,3892
17681,Construcciòn,Níquel, Oro, PPE,3893
17681,Dimensiones,13.9 mm de diámetro, 33.6 mm de longitud,3894
17686,Mùltiples entradas,1en BNC, 1 en S-VIDEO y 1 en VGA,3895
17686,1 Salida,VGA,3896
17686,Material,Gabinete de Metal,3897
17686,Resoluciòn de salida,800 x 600, 1024 x 768, 1280 x 1024, 1440 x 900, 1680 x 1050 @ 60Hz,3898
17686,Alimentaciòn,5Vcd a 1 A,3899
17688,Medidas,12 x 18 cm,3900
17690,Interfaz,Paralela,3948
17690,Tipo de Bus,USB 2.0,3949
17690,Tipo de Conectores,Centronics (36 pin) MachoUSB A (4 pin) Macho ,3950
17690,Compatibilidad OS,Windows® 10 (32/64), 8 / 8.1 (32/64), 7 (32/64), Vista (32/64), XP (32/64), 2000, ME, 98SE Windows Server® 2012, 2008 R2, 2003, 2000Mac OS® 10.x (tested up to 10.11) Linux 2.6.x - 3.9.x ,3951
17690,Adaptador de Corriente Incluido,USB-Powered,3952
17690,Consumo de Energía,9.0 w,3953
17690,Humedad,HR 0~80% sin condensación ,3954
17690,Temperatura de almacenamiento,-20°C to 70°C (-4°F to 158°F),3955
17690,Temperatura Operativa,5°C to 40°C (41°F to 140°F) ,3956
17690,Peso en la caja,0.3 lb [0.2 kg] ,3957
18924,Categoría de fibra,50 µm MM (OM4),4013
18924,Cantidad de hilos,6,4014
18924,Peso,73 kg/km (49 lb/1000 ft),4015
18924,Ambiente,Exteriores,4016
18924,Aplicacion,Aerea, Ductos,4017
18924,Tipo de Producto,Dielectrico,4018
18924,Categoría de Fibra,50 µm MM (OM4),4019
18924,Colores de la fibra,Azul, Naranja, Verde, Cafe , Gris y negro. ,4020
18924,Diametro de Buffer,2.5 mm ( 0.1 in),4021
18924,Temperatura de Almacenaje,-40 °C to 70 °C (-40 °F to 158 °F ),4022
18924,Temperatura de instalaciòn,-30 °C to 70 °C (-22 °F to 158 °F ),4023
18924,Temperatura en operaciòn,-40 °C to 70 °C (-40 °F to 158 °F ),4024
17646,Materiales,Cubierta: 75% Nylon, 25 % Poliuretano,4028
17646,Forro,75 % Poliéster, 25 % Poliuretano,4029
17646,Medidas,23.4 x 15.8 cm,4030
17646,Compatibilidad,Tablets de hasta 7,4031
17630,Tipo de Conectores,1 - PS/2 (6 pines; mini DIN) Hembra1 - USB A (4 pines) Macho,4032
17630,Altura del Producto ,7 mm,4033
17630,Ancho del Producto ,15 mm,4034
17630,Longitud del Producto ,50 Mm,4035
17630,Incluido en la Caja,1 - Adaptador de teclado de repuesto PS/2 a USB - H/M,4036
17631,Cable Tipo Jacket,PVC - Polyvinyl Chloride ,4037
17631,Tipo y Velocidad,USB 2.0 - 480 Mbit/s,4038
17631,Conector A,1 - USB A (4 pin) Macho ,4039
17631,Conector B,1 - USB Micro-B (5 pin) Macho ,4040
17631,Calibre del conductor,30 AWG,4041
17631,Color,Negro,4042
17631,Longitud del cable,6 in [152.4 Mm] ,4043
17631,Peso del Producto,0.6 oz [18 g] ,4044
17631,Peso (de la Caja) del Envío,0.1 lb [0 kg] ,4045
17631,Incluido en la Caja,1 - Cable Micro USB (15 cm) - A a Micro B ,4046
17632,Tipo de conectores,1 - PS/2 (6 pin; Mini-DIN) Macho1 - USB A (4 pin) Hembra ,4047
17632,Altura del Producto,0.4 in [10 mm],4048
17632,Ancho del Producto,0.8 in [20 mm] ,4049
17632,Longitud del Producto,2 in [50 Mm] ,4050
17632,Peso del Producto,0 lb [0 kg],4051
17632,Incluido en la Caja,1 - Adaptador de Reemplazo para Teclado USB a PS/2 - H/M ,4052
17998,Cable Tipo Jacket,PVC - Polyvinyl Chloride ,4053
17998,Revestimiento del Conector,Nickel ,4054
17998,Conector A,1 - DVI-I (29 pin) Macho ,4055
17998,Conector B,1 - VGA (15 pin; High Density D-Sub) Hembra ,4056
17998,Altura del producto,0.6 in [15 mm] ,4057
17998,Ancho del Producto,1.6 in [40 mm] ,4058
17998,Color,Negro,4059
17998,Estilo de Conector,Straight,4060
17998,Longitud del Producto,1.6 in [40 Mm] ,4061
17998,Peso del Producto,1 oz [27 g],4062
17998,Incluido en la Caja,1 - Adaptador Cable DVI a VGA – Negro – M/H,4063
17641,Dimensiones (Ancho x Profundidad x Altu,225 x 170 x 1 mm,4064
17641,Peso,31g,4065
17641,Color del producto,Gris,4066
17641,Materiales,Goma natural,4067
17641,Superficie,Microfibra,4068
17640,Color del producto,Negro,4069
17693,Conector A,CEE7/16 ,4266
17693,Conector B,IEC60320 c7,4267
17693,Corriente de entrada,2.5 A ,4268
17693,Tensiòn entrada,250 AC,4269
17693,Longitud,1.80 M.,4270
17695,Conector,RP-SMA Macho,4271
17695,Ganancia antena (dBi),11,4272
17695,Apertura Horizontal (Grados),360ª,4273
17695,Dimenciones,11 cm,4274
19032,Color,Negro,4298
19032,Material de mango,Plastico,4299
19032,Material de Hoja,Metal,4300
19032,Peso,.250 lbs,4301
19036,Número de Puertos,48,4302
19036,Color,Negro,4303
19036,Interfaz,RJ45,4304
19036,Material,Acero,4305
19036,Tipo del montaje,Estante,4306
19036,Funcionamiento,Gato 5e,4307
19036,Tipo primario,Panel de rendimiento,4308
19036,Unidad del Estante,2 U,4309
20695,Color,Titanio,4312
20695,Peso,1.350 lbs,4313
19039,Color,Negro,4321
19039,Material,Acero,4322
19039,Tipo del montaje,Estante,4323
19039,Funcionamiento,Gato 6+,4324
19039,Tipo primario,Panel de remiendo,4325
19039,Unidad de estante,2,4326
19039,Cantidad de puertos,48,4327
19035,Color,Negro,4328
19035,Interfaz,RJ45,4329
19035,Material,Acero,4330
19035,Tipo de montaje,Estante,4331
19035,Unidad del estante,1 U,4334
19055,Calibre,23,4340
19055,Color,Azul,4341
19055,Categoría,Cat 6A,4342
19055,Longitud,2.1 M,4343
19055,Tipo de conector,RJ45,4344
19055,Familia,10GX,4345
19042,Conector,RJ45,4346
19042,Categoría,Cat 5E,4347
19042,Color,Blanco,4348
19042,Material de conductor,Cobre,4349
19042,Material de aislamiento,Polietileno,4350
19042,Numero de conductores,8,4351
19042,Calibre,24,4352
19034,Ancho,46.26 cm,4353
19034,Profuncidad,3.302 cm,4354
19034,Alltura,4.445 cm,4355
19034,Peso,612.3 g,4356
19034,Certificación,FCC Part 68, Subpart F, IEC 60603-7, RoHS ,4357
19034,Color,Negro,4358
19049,Color,Gris,4364
19049,Material de Cubierta,PVC (Policloruro de Vinilo),4365
19049,Material de Conductor,Cobre ,4366
19049,Diametro externo,6.604mm,4367
19049,Numero de pares,4,4368
19045,Categoría,Cat 6A,4369
19045,Color,Gris,4370
19045,Conector,RJ45,4371
19045,Longitud,1.2 M,4372
20702,Calibre,23 AWG,4373
20702,Categoría,Cat 6A,4374
20702,Color,Gris,4375
20702,Longitud,3 M,4376
19053,Conector,RJ45,4393
19053,Color,Azul,4394
19053,Categoría,Cat 5E,4395
19053,Longitud,1.2 M,4396
19053,Calibre,24,4397
19059,Conector,RJ45,4398
19059,Color,Azul,4399
19059,Categoría,Cat 6,4400
19059,Longitud,1.2 M,4401
19059,Calibre,24,4402
19058,Categoría,Cat 6,4403
19058,Longitud,3 M,4404
19058,Conector,RJ45,4405
19058,Color,Gris,4406
19058,Calibre,24,4407
19057,Calibre,23,4408
19057,Categoría,Cat 6,4409
19057,Color,Gris,4410
19057,Longitud,1.2 M,4411
19057,Tipo de conector,RJ45,4412
19054,Calibre,23,4422
19054,Categoría,Cat 6A,4423
19054,Color,Azul,4424
19054,Longitud,1.2 M,4425
19054,Tipo de Conector,RJ45,4426
20700,Categoría,Cat 5E,4427
20700,Color,Azul,4428
20700,Longitud,2.1 M,4429
20700,Calibre,24,4430
20700,Tipo de Conector,RJ45,4431
19044,Tipo de conector,RJ45,4435
19044,Color,Gris,4436
19044,Calibre,24,4437
19044,Longitud,2.1 M,4438
19044,Categoría,Cat 6,4439
19857,Categoría,Cat 6,4440
19857,Color,Azul,4441
19857,Familia,Gigaflex,4442
19857,Estandares,T568A/B,4443
19047,Color,Azul,4444
19047,Longitud,3 M,4445
19047,Categoría,Cat 6,4446
19047,Calibre,24,4448
19046,Color,Azul,4449
19046,Categoría,Cat 6,4450
19046,Longitud,2.1 M,4451
19046,Calibre,24,4453
19056,Categoría,Cat 6,4473
19056,Tamaño del conductor,23 AWG,4474
19056,Tipo de Conductor,Cobre solido,4475
19056,Tipo,Datos,4476
19056,Numero de conductores,4 pares,4477
19052,Nùmero de conductores,6,4513
19052,Tamaño del conductor,18 AWG,4514
19052,Material de revestimiento,PVC-CLORURO DE VINILO,4515
19052,Material de aislamiento,PP-POLIPROPILENO,4516
19050,Numero de conductores,4,4517
19050,Material de conductor,Cobre desnudo,4518
19050,Material de revestimiento,PVC-CLORURO DE VINILO,4519
19050,Tamaño del conductor,18 AWG,4520
19050,Material de aislamiento,PP-POLIPROPILENO,4521
19027,Número de conductores,2,4523
19027,Tipo de conductor,Sólido,4524
19027,Material de revestimiento,PVC-CLORURO DE VINILO,4525
19027,Temperatura en operación,75°C,4526
19027,Color,Rojo,4527
19030,Nùmero de conductores,4,4533
19030,Tamaño del conductor,22 AWG,4534
19030,Material de aislamiento,PP-POLIPROPILENO,4535
19030,Material de revestimiento,PVC-CLORURO DE VINILO,4536
19028,Material de conductor,Cobre,4538
19028,Material de aislamiento,Polipropileno,4540
19028,Material de revestimiento,PVC- Cloruro de Vinilo,4541
19029,Número de conductores,2,4553
19029,Tamaño del conductor,18 AWG,4554
19029,Tipo de conductor,Solido,4555
19029,Color de forro,Rojo,4556
19029,Material de aislamiento,PP-Polipropileno,4557
19029,Material de revestimiento,PVC Cloruro Polivinilico,4558
19026,Numero de conductores,2,4559
19026,Tamaño del conductor,16 AWG,4560
19026,Material de aislamiento,Polipropileno,4561
19026,Material de revestimiento,Cloruro Polivinilico,4562
19051,Nùmero de conductores,6,4563
19051,Tamaño del conductor,22 AWG,4564
19051,Material de aislamiento,Polipropileno,4565
19051,Material de revestimiento,Cloruro Polivinilico (PVC),4566
21341,Color,Azul,4593
17909,Numero de posiciones,8,4600
17909,Categoría,Cat 5,4601
17909,Estilo de conector,Plug RJ45,4602
19430,Categoría,Cat 5E,4655
19430,Color,Gris Oscuro,4656
19430,Longitud,15.2 M,4659
19430,Blindado,No,4660
19452,Color,Gris,4689
19452,Profundidad,76.20 mm,4690
19452,Alto,19.05 mm,4691
19452,Ancho,70.10 mm,4692
19452,Peso,0.01 lb,4694
20406,Categoría,Cat 6,4698
20406,Color,Verde,4699
20406,Longitud,2.1 M,4701
19428,Categoría,Cat 5E,4739
19428,Color,Azul,4740
19428,Numero de puertos,1,4741
19428,Estandar,A / B,4742
20393,Categoría,Cat 6,4757
20393,Color,Azul claro,4758
20393,Longitud,3 M,4760
19445,Categoría,Cat 6A,4805
19445,Color,Azul,4806
19445,Tipo de conector,RJ45,4807
19445,Longitud,1.5 M,4808
19435,Color,Marfil,4849
19435,Cantidad,100,4850
19427,Tipo de conector,RJ45,4859
19427,Color,Gris,4860
19427,Calibre,22 / 24,4862
19427,Estandar,T568A   |   T568B,4863
19423,Color,Negro,4885
19423,Tipo de conector,RJ45,4886
19423,Categoría,Cat 5E,4887
19423,Calibre,22 / 24,4888
19423,Profundidad,30.48 mm,4889
19423,Alto,20.32 mm,4890
19423,Ancho,20.32 mm,4891
21927,categoria,Cat 6,4892
21927,Color,Verde,4893
21927,Tipo de conector,RJ45 a RJ45,4894
21927,Familia,GigaSPEED XL,4895
21927,Longitud,3 M,4896
